STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG	ANNOTATOR	ANNOTATION_DATE
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_honos65_rating6_score	information_entity	mhd honos 65 rating 6 score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_did_date2	information_entity	Diagnostic Test Request Received Date	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_lsoa11	information_entity	Lower Super Output Area	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acpdisp_7	information_entity	ACPDISP_N	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acpdisp_7	information_entity	ACPDISP N	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_treat_08	information_entity	treat_08	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_treat_08	information_entity	treat 08 	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diagnostic_test_dates	information_entity	Diagnostic Test Dates	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diags_01	information_entity	A&E diagnosis - anatomical side	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diags_01	information_entity	A E diagnosis anatomical side	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q2_right_back_count	information_entity	Q2-VV7	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q2_right_back_count	information_entity	Q 2 VV 7 	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_elecdate	information_entity	Date of decision to admit	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_liver_disease	information_entity	Liver Disease	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_concldur	information_entity	Duration to conclusion	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_imd04c	information_entity	IMD Crime Domain	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diag2_06	information_entity	diag2_06	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diag2_06	information_entity	diag 2 06 	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_referrer_organisation	information_entity	Referrer Organisation	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diaga_10	information_entity	diaga_10	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diaga_10	information_entity	diaga 10 	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_sexbaby_6	information_entity	sexbaby_6	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_sexbaby_6	information_entity	sexbaby 6 	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acpout_2	information_entity	ACPOUT_N	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acpout_2	information_entity	ACPOUT N	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_gestat_8	information_entity	gestat_8	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_gestat_8	information_entity	gestat 8 	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_high_bp	information_entity	High Blood Pressiure Indicator	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_ic_modality_desc	information_entity	Modality	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_resgor	information_entity	Government Office region of residence	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_birweit_2	information_entity	BIRWEIT_N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_birweit_2	information_entity	BIRWEIT N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_delstat_7	information_entity	delstat_7	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_delstat_7	information_entity	delstat 7 	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_hr_q1_score_complete	information_entity	hr_q1_score_complete	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_hr_q1_score_complete	information_entity	hr q 1 score complete	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_kr_q2_confidence	information_entity	Q2-KR10	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_kr_q2_confidence	information_entity	Q 2 KR 10 	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_numpreg	information_entity	Number of previous pregnancies	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diag_16	information_entity	diag_16	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diag_16	information_entity	diag 16 	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_kr_q1_night_pain	information_entity	Q1-KR2	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_kr_q1_night_pain	information_entity	Q 1 KR 2 	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_earldatoff	information_entity	Earliest reasonable date offered	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q2_painkiller_days	information_entity	Q2-VV1	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q2_painkiller_days	information_entity	Q 2 VV 1 	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_mhct_honosrating4_score	information_entity	mhd_mhct_honosrating4_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_mhct_honosrating4_score	information_entity	mhd mhct honosrating 4 score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q2_left_visible	information_entity	Q2-VV2	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q2_left_visible	information_entity	Q 2 VV 2 	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_sex_code	information_entity	mhd_sex_code	http://purl.obolibrary.org/obo/PATO_0000047	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_sex_code	information_entity	mhd sex code	http://purl.obolibrary.org/obo/PATO_0000047	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_birstat_3	information_entity	BIRSTAT_N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_birstat_3	information_entity	BIRSTAT N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_height_at_start_of_regimen	information_entity	height_at_start_of_regimen	http://purl.obolibrary.org/obo/CMO_0000106	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_height_at_start_of_regimen	information_entity	height at start of regimen	http://purl.obolibrary.org/obo/CMO_0000106	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_ic_ethcat_desc	information_entity	Ethnic Category Description	http://purl.obolibrary.org/obo/GECKO_0000061	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_sushrgvers	information_entity	SUS generated HRG version number	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acpspef_9	information_entity	Augmented care period specialty function code	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_perend	information_entity	Reporting period end date	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_hr_score_expected_final_model3	information_entity	hr_score_expected_final_model3	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_hr_score_expected_final_model3	information_entity	hr score expected final model 3 	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_biresus_2	information_entity	BIRESUS_N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_biresus_2	information_entity	BIRESUS N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_opdate_19	information_entity	opdate_19	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_opdate_19	information_entity	opdate 19 	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_opertn_20	information_entity	opertn_20	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_opertn_20	information_entity	opertn 20 	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_preopdur	information_entity	Pre-operative duration	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_preopdur	information_entity	Pre operative duration	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acpn_1	information_entity	ACPN_N	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acpn_1	information_entity	ACPN N	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_hr_q1_standing	information_entity	Q1-HR11	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_hr_q1_standing	information_entity	Q 1 HR 11 	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diaga_08	information_entity	diaga_08	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diaga_08	information_entity	diaga 08 	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acpn_9	information_entity	ACPN_N	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acpn_9	information_entity	ACPN N	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_invest_07	information_entity	invest_07	http://purl.obolibrary.org/obo/GECKO_0000027	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_invest_07	information_entity	invest 07 	http://purl.obolibrary.org/obo/GECKO_0000027	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_invest_07	information_entity	invest_07	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_invest_07	information_entity	invest 07 	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_icd9_multiple_cause_code_12	information_entity	icd9_multiple_cause_code_12	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_icd9_multiple_cause_code_12	information_entity	icd 9 multiple cause code 12 	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_invest2_08	information_entity	invest2_08	http://purl.obolibrary.org/obo/GECKO_0000027	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_invest2_08	information_entity	invest 2 08 	http://purl.obolibrary.org/obo/GECKO_0000027	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_invest2_08	information_entity	invest2_08	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_invest2_08	information_entity	invest 2 08 	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_ccstarttime	information_entity	ccstarttime	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_icd10_multiple_cause_code_3	information_entity	icd10_multiple_cause_code_3	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_icd10_multiple_cause_code_3	information_entity	icd 10 multiple cause code 3 	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q1_score	information_entity	vv_q1_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q1_score	information_entity	vv q 1 score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_honos65_rating3_score	information_entity	mhd_honos65_rating3_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_honos65_rating3_score	information_entity	mhd honos 65 rating 3 score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q2_right_discolour	information_entity	Q2-VV11	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q2_right_discolour	information_entity	Q 2 VV 11 	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_provider_org_code	information_entity	mhd_provider_org_code	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_provider_org_code	information_entity	mhd provider org code	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_postcode_district	information_entity	mhd_postcode_district	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_postcode_district	information_entity	mhd postcode district	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_pctcode_his	information_entity	PCT of responsibility dependent on the data year	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_q2_anxiety	information_entity	PostOp5	http://purl.obolibrary.org/obo/MONDO_0005084	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_q2_anxiety	information_entity	Post Op 5 	http://purl.obolibrary.org/obo/MONDO_0005084	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_birordr_5	information_entity	BIRORDR_N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_birordr_5	information_entity	BIRORDR N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_abusequestion_indicator	information_entity	mhd_abusequestion_indicator	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_abusequestion_indicator	information_entity	mhd abusequestion indicator	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_consultant_speciality_code	information_entity	consultant_speciality_code	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_consultant_speciality_code	information_entity	consultant speciality code	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_hr_q1_pain	information_entity	Q1-HR1	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_hr_q1_pain	information_entity	Q 1 HR 1 	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q1_leisure	information_entity	Q1-VV6	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q1_leisure	information_entity	Q 1 VV 6 	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_epitype	information_entity	Episode type	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_category	information_entity	Administrative & legal status of patient	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_category	information_entity	Administrative legal status of patient	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_opertn_07	information_entity	opertn_07	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_opertn_07	information_entity	opertn 07 	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_ic_rec_rp_disch_net_followup	information_entity	ic_rec_rp_disch_net_followup	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_ic_rec_rp_disch_net_followup	information_entity	ic rec rp disch net followup	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_treat_10	information_entity	treat_10	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_treat_10	information_entity	treat 10 	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_ward91	information_entity	Electoral ward in 1991	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_ward91	information_entity	Electoral ward in 1991 	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_hr_q2_walking	information_entity	Q2-HR8	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_hr_q2_walking	information_entity	Q 2 HR 8 	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_honos65_rating11_score	information_entity	mhd_honos65_rating11_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_mhd_honos65_rating11_score	information_entity	mhd honos 65 rating 11 score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diag_02	information_entity	diag_02	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_diag_02	information_entity	diag 02 	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_loctype	information_entity	Location Tyoe	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_opdate_23	information_entity	opdate_23	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_opdate_23	information_entity	opdate 23 	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acpdqind_2	information_entity	acpdqind_2	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acpdqind_2	information_entity	acpdqind 2 	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_q1_assisted	information_entity	q1_assisted	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_q1_assisted	information_entity	q 1 assisted	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_treat_02	information_entity	treat_02	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_treat_02	information_entity	treat 02 	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_status	information_entity	status	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_kr_q2_washing	information_entity	Q2-KR3	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_kr_q2_washing	information_entity	Q 2 KR 3 	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acploc_2	information_entity	ACPLOC_N	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_acploc_2	information_entity	ACPLOC N	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_provider_sha	information_entity	Provider SHA	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q2_left_itch	information_entity	Q2-VV10	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_vv_q2_left_itch	information_entity	Q 2 VV 10 	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_opcs43	information_entity	opcs43	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_opcs43	information_entity	opcs 43 	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_perf_stat_start_of_cycle_clean	information_entity	perf_stat_start_of_cycle_clean	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GE_perf_stat_start_of_cycle_clean	information_entity	perf stat start of cycle clean	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
