,STUDY,BIOENTITY,PROPERTY_TYPE,PROPERTY_VALUE,SEMANTIC_TAG,ANNOTATOR,ANNOTATION_DATE
4663,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Psychological_emotional_distress,information_entity,Psychological distress and emotions,http://purl.obolibrary.org/obo/MONDO_0005084,Knocean,"2020-08-27, 18:50:24"
4664,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Chemical_exp,information_entity,Chemical exposure,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4665,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Twin,information_entity,Twin,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4666,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Physical_measure_biosamp_related_info,information_entity,Physical and cognitive measure and biosample-related information,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
4667,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_non_pharmacological_inter,information_entity,Other and unspecified non-pharmacological interventions,http://purl.obolibrary.org/obo/GECKO_0000091,Knocean,"2020-08-27, 18:50:24"
4668,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Infectious_dis,information_entity,Certain infectious and parasitic diseases (A00-B99),http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4669,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Alcohol,information_entity,Alcohol,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
4670,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Education,information_entity,Education,http://purl.obolibrary.org/obo/GECKO_0000065,Knocean,"2020-08-27, 18:50:24"
4671,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Administrative_information,information_entity,Administrative information,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
4672,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Radiological_inter,information_entity,Radiological interventions,http://purl.obolibrary.org/obo/GECKO_0000091,Knocean,"2020-08-27, 18:50:24"
4673,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Hematology,information_entity,Hematology,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
4674,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_lifestyle,information_entity,Other and unspecified lifestyle information,http://purl.obolibrary.org/obo/GECKO_0000067,Knocean,"2020-08-27, 18:50:24"
4675,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Urinary_sympt,information_entity,Symptoms and signs involving the urinary system (R30-R39),http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4676,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Income,information_entity,"Income, possessions, and benefits",http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4677,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Contraception,information_entity,Contraception,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
4678,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Biosample_analyses,information_entity,Laboratory diagnosis interventions,http://purl.obolibrary.org/obo/GECKO_0000091,Knocean,"2020-08-27, 18:50:24"
4679,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Muscles_skeleton_mobility,information_entity,"Muscles, skeleton and mobility",http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
4680,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_sociodemogr_chars,information_entity,Other socio-demographic and economic characteristics,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4681,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Ethnic_race_religion,information_entity,"Ethnicity, race and religion",http://purl.obolibrary.org/obo/GECKO_0000061,Knocean,"2020-08-27, 18:50:24"
4682,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Neighborhood,information_entity,Built environment/neighbourhood characteristics,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4683,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Genomics,information_entity,Genomics,http://purl.obolibrary.org/obo/GECKO_0000032,Knocean,"2020-08-27, 18:50:24"
4684,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_End_of_life,information_entity,Death,http://purl.obolibrary.org/obo/UBERON_0000105,Knocean,"2020-08-27, 18:50:24"
4685,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Non_pharmacological_interventions,information_entity,Non-pharmacological interventions,http://purl.obolibrary.org/obo/GECKO_0000091,Knocean,"2020-08-27, 18:50:24"
4686,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Genitourinary_sys_dis,information_entity,Diseases of the genitourinary system (N00-N99),http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4687,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Sensory_pain,information_entity,Sensory and pain,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
4688,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Morbidity_mortality_ext,information_entity,External causes of morbidity and mortality (V01-Y98),http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4689,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_admin_info,information_entity,Other administrative information,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
4690,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Leisure_act,information_entity,Leisure activities,http://purl.obolibrary.org/obo/GECKO_0000067,Knocean,"2020-08-27, 18:50:24"
4691,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_General_sympt,information_entity,General symptoms and signs (R50-R69),http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4692,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Neoplasms,information_entity,Neoplasms (C00-D48),http://purl.obolibrary.org/obo/MONDO_0004992,Knocean,"2020-08-27, 18:50:24"
4693,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Reprod_sexual_problems,information_entity,Fertility and sexual health,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
4694,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Biochemistry,information_entity,Biochemistry,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
4695,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Soc_network,information_entity,Social network,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4696,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_school_work,information_entity,"Other preschool, school or work life-related information",http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4697,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Microbiology,information_entity,Microbiology,http://purl.obolibrary.org/obo/OBI_0001624,Knocean,"2020-08-27, 18:50:24"
4698,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Language,information_entity,Language,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4699,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Blood_immune_dis,information_entity,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D50-D89),http://purl.obolibrary.org/obo/MONDO_0005570,Knocean,"2020-08-27, 18:50:24"
4700,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Cognitive_psycho_sensory_inter,information_entity,"Cognitive, psychological and sensory interventions",http://purl.obolibrary.org/obo/GECKO_0000091,Knocean,"2020-08-27, 18:50:24"
4701,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_phys_measures,information_entity,Other physical measures and assessments,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
4702,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Endocrine_metabolic_dis,information_entity,"Endocrine, nutritional and metabolic diseases (E00-E90)",http://purl.obolibrary.org/obo/MONDO_0005151,Knocean,"2020-08-27, 18:50:24"
4703,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Laboratory_measures,information_entity,Laboratory measures,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
4704,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Citizenship,information_entity,Citizenship and immigrant status,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4705,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Cognitive_perc_emotional_sympt,information_entity,"Symptoms and signs involving cognition, perception, emotional state and behaviour (R40-R46)",http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4706,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Work,information_entity,Work life,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4707,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Physical_inter,information_entity,Physical therapy interventions,http://purl.obolibrary.org/obo/GECKO_0000091,Knocean,"2020-08-27, 18:50:24"
4708,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Labour_retirement,information_entity,Labour force and retirement,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4709,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Drugs,information_entity,Drugs,http://purl.obolibrary.org/obo/GECKO_0000067,Knocean,"2020-08-27, 18:50:24"
4710,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Digestive_sympt,information_entity,Symptoms and signs involving the digestive system and abdomen (R10-R19),http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4711,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_sympt,information_entity,Symptoms related to multiple categories,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4712,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_reproductive,information_entity,Other reproductive health-related information,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
4713,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Misbehav_crim,information_entity,Misbehaviour and criminality,http://purl.obolibrary.org/obo/GECKO_0000067,Knocean,"2020-08-27, 18:50:24"
4714,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Brain_nerves,information_entity,Brain and nerves,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
4715,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Circulation_respiration,information_entity,Circulation and respiration,http://purl.obolibrary.org/obo/CMO_0000001,Knocean,"2020-08-27, 18:50:24"
4716,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Soc_participation,information_entity,Social participation,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4717,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Skin_subcutaneous_dis,information_entity,Diseases of the skin and subcutaneous tissue (L00-L99),http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4718,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Musculoskeletal_sys_dis,information_entity,Diseases of the musculoskeletal system and connective tissue (M00-M99),http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4719,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Injury_poisoning,information_entity,"Injury, poisoning and certain other consequences of external causes (S00-T98)",http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4720,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Marital_status,information_entity,Marital/partner status,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4721,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Phys_act,information_entity,Physical activity,http://purl.obolibrary.org/obo/GECKO_0000104,Knocean,"2020-08-27, 18:50:24"
4722,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Act_daily_living,information_entity,Functional limitations,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4723,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Perc_health,information_entity,Perception of health,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4724,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Menstr_menop_andropause,information_entity,"Puberty, menstruation, menopause and andropause",http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
4725,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Medication_supplements,information_entity,Medication and supplements,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
4726,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Circulatory_respiratory_sympt,information_entity,Symptoms and signs involving the circulatory and respiratory systems (R00-R09),http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4727,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Perinatal_cond,information_entity,Certain conditions originating in the perinatal period (P00-P96),http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4728,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Immunology,information_entity,Immunology,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
4729,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Ear_mastoid_dis,information_entity,Diseases of the ear and mastoid process (H60-H95),http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4730,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Age,information_entity,Age/birthdate,http://purl.obolibrary.org/obo/PATO_0000011,Knocean,"2020-08-27, 18:50:24"
4731,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Breastfeeding,information_entity,Breastfeeding,http://purl.obolibrary.org/obo/GECKO_0000067,Knocean,"2020-08-27, 18:50:24"
4732,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Histology,information_entity,Histology,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
4733,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Physical_characteristics,information_entity,Physical characteristics,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
4734,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Soc_support,information_entity,Social support,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4735,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Tobacco,information_entity,Tobacco,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
4736,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Life_status,information_entity,Vital status,http://purl.obolibrary.org/obo/UBERON_0000105,Knocean,"2020-08-27, 18:50:24"
4737,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Identifiers,information_entity,Identifiers,http://purl.obolibrary.org/obo/GECKO_0000055,Knocean,"2020-08-27, 18:50:24"
4738,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Cognitive_functioning,information_entity,Cognitive functioning,http://purl.obolibrary.org/obo/MONDO_0005084,Knocean,"2020-08-27, 18:50:24"
4739,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Digestion,information_entity,Digestion,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
4740,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Symptoms_signs,information_entity,Symptoms and signs,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4741,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Preschool,information_entity,Preschool life,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4742,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Circulatory_sys_dis,information_entity,Diseases of the circulatory system (I00-I99),http://purl.obolibrary.org/obo/MONDO_0004995,Knocean,"2020-08-27, 18:50:24"
4743,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Sex,information_entity,Sex/gender,http://purl.obolibrary.org/obo/PATO_0000047,Knocean,"2020-08-27, 18:50:24"
4744,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Sex,information_entity,Sex/gender,http://purl.obolibrary.org/obo/GECKO_0000060,Knocean,"2020-08-27, 18:50:24"
4745,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Educational_inter,information_entity,Educational and health promotion interventions,http://purl.obolibrary.org/obo/GECKO_0000091,Knocean,"2020-08-27, 18:50:24"
4746,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Transportation,information_entity,Transportation,http://purl.obolibrary.org/obo/GECKO_0000067,Knocean,"2020-08-27, 18:50:24"
4747,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Cause_death,information_entity,Cause of death,http://purl.obolibrary.org/obo/UBERON_0000105,Knocean,"2020-08-27, 18:50:24"
4748,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Workplace,information_entity,Workplace characteristics,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4749,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Data_sample_center,information_entity,Data and sample collection center-related information,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
4750,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Cong_malform_chrom_abnor,information_entity,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4751,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Pregnancy_delivery,information_entity,"Pregnancy, delivery and birth",http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
4752,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Nervous_musculoskeletal_sympt,information_entity,Symptoms and signs involving nervous and musculoskeletal systems (R25-R29),http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4753,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Toxicology,information_entity,Toxicology,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
4754,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Speech_voice,information_entity,Speech and voice,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
4755,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Sleep,information_entity,Sleep,http://purl.obolibrary.org/obo/GECKO_0000071,Knocean,"2020-08-27, 18:50:24"
4756,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Reproduction,information_entity,Reproduction,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
4757,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Social_environment,information_entity,Social environment and relationships,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4758,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_dis,information_entity,Diseases without precise specification or falling into multiple categories,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4759,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other,information_entity,"Other perception of health, quality of life and functional limitation-related information",http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4760,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Anthropo_measures,information_entity,Anthropometry,http://purl.obolibrary.org/obo/CMO_0000021,Knocean,"2020-08-27, 18:50:24"
4761,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Respiratory_sys_dis,information_entity,Diseases of the respiratory system (J00-J99),http://purl.obolibrary.org/obo/MONDO_0005087,Knocean,"2020-08-27, 18:50:24"
4762,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_environment,information_entity,Other physical environment characteristics,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4763,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_lab_measures,information_entity,Other laboratory measures,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
4764,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_death,information_entity,Other end of life or death-related information,http://purl.obolibrary.org/obo/UBERON_0000105,Knocean,"2020-08-27, 18:50:24"
4765,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Housing,information_entity,Housing characteristics,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4766,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Use_devices,information_entity,Use of assistive devices,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4767,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Pregnancy_childbirth,information_entity,"Pregnancy, childbirth and the puerperium (O00-O9A)",http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4768,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Tech_devices,information_entity,Technological devices,http://purl.obolibrary.org/obo/GECKO_0000067,Knocean,"2020-08-27, 18:50:24"
4769,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Radiation_exp,information_entity,Radiation exposure,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4770,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Preschool_school_work,information_entity,"Preschool, school and work life",http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4771,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Biological_exp,information_entity,Biological exposure,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4772,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Birth_place,information_entity,Birthplace,http://purl.obolibrary.org/obo/GECKO_0000063,Knocean,"2020-08-27, 18:50:24"
4773,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Posology_protocol,information_entity,Posology and protocol of administration,http://purl.obolibrary.org/obo/PDRO_0010022,Knocean,"2020-08-27, 18:50:24"
4774,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Posology_protocol,information_entity,Posology and protocol of administration,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
4775,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Diseases,information_entity,Diseases,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4776,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Eye_adnexa_dis,information_entity,Diseases of the eye and adnexa (H00-H59),http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
4777,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_soc_characteristics,information_entity,Other social environment characteristics,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4778,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Skin_subcutaneous,information_entity,Skin and subcutaneous tissue,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
4779,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Life_dev,information_entity,Life course development (under development),http://purl.obolibrary.org/obo/UBERON_0000105,Knocean,"2020-08-27, 18:50:24"
4780,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Residence,information_entity,Residence,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
4781,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Sociodemographic_economic_characteristics,information_entity,Socio-demographic and economic characteristics,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
4782,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Sex_behav,information_entity,Sexual behaviours and orientation,http://purl.obolibrary.org/obo/GECKO_0000067,Knocean,"2020-08-27, 18:50:24"
4783,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Mental_behav_dis,information_entity,Mental and behavioural disorders (F00-F99),http://purl.obolibrary.org/obo/MONDO_0005084,Knocean,"2020-08-27, 18:50:24"
4784,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Pers_hygiene,information_entity,Personal hygiene,http://purl.obolibrary.org/obo/GECKO_0000067,Knocean,"2020-08-27, 18:50:24"
4785,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Questionnaire_interview_related_info,information_entity,Questionnaire and interview-related information,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
4786,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Surgical_inter,information_entity,Surgical interventions,http://purl.obolibrary.org/obo/GECKO_0000092,Knocean,"2020-08-27, 18:50:24"
4787,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Physical_measures,information_entity,Physical measures and assessments,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
4788,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Date_time_related_info,information_entity,Date and time-related information,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
4789,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Other_pharmacological_inter,information_entity,Other and unspecified pharmacological interventions,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
4790,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Lifestyle_behaviours,information_entity,Lifestyle and behaviours,http://purl.obolibrary.org/obo/GECKO_0000067,Knocean,"2020-08-27, 18:50:24"
4791,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Nutrition,information_entity,Nutrition,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
4792,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Skin_subcut_sympt,information_entity,Symptoms and signs involving the skin and subcutaneous tissue (R20-R23),http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
4793,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Medication_suppl,information_entity,Medication and supplement intake,http://purl.obolibrary.org/obo/GECKO_0000094,Knocean,"2020-08-27, 18:50:24"
4794,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Family_hh_struct,information_entity,Family and household structure,http://purl.obolibrary.org/obo/GECKO_0000066,Knocean,"2020-08-27, 18:50:24"
4795,IHCC Basic,https://purl.ihccglobal.org/MAELSTROM_Digestive_sys_dis,information_entity,Diseases of the digestive system (K00-K93),http://purl.obolibrary.org/obo/MONDO_0004335,Knocean,"2020-08-27, 18:50:24"
