Term ID	Label	Parent Term	Definition	GECKO Category	Internal ID	Suggested Categories	Comment
ELSABRASIL:0002005	medications		cloridrato_de_tetraciclina	medication	cloridrato_de_tetraciclina		
ELSABRASIL:0002006	medications		cloridrato_de_tetrizolina	medication	cloridrato_de_tetrizolina		
ELSABRASIL:0002007	medications		cloridrato_de_tiamina	medication	cloridrato_de_tiamina		
ELSABRASIL:0002008	medications		cloridrato_de_ticlopidina	medication	cloridrato_de_ticlopidina		
ELSABRASIL:0002009	medications		cloridrato_de_tioridazina	medication	cloridrato_de_tioridazina		
ELSABRASIL:0002010	medications		cloridrato_de_tizanidina	medication	cloridrato_de_tizanidina		
ELSABRASIL:0002011	medications		cloridrato_de_tramadol	medication	cloridrato_de_tramadol		
ELSABRASIL:0002012	medications		cloridrato_de_trazodona	medication	cloridrato_de_trazodona		
ELSABRASIL:0002013	medications		cloridrato_de_triexifenidil	medication	cloridrato_de_triexifenidil		
ELSABRASIL:0002014	medications		cloridrato_de_venlafaxina	medication	cloridrato_de_venlafaxina		
ELSABRASIL:0002015	medications		cloridrato_de_verapamil	medication	cloridrato_de_verapamil		
ELSABRASIL:0002016	medications		cloridrato_de_xilometazolina	medication	cloridrato_de_xilometazolina		
ELSABRASIL:0002017	medications		cloridrato_de_ziprasidona_monoid	medication	cloridrato_de_ziprasidona_monoid		
ELSABRASIL:0002018	medications		clorobutanol	medication	clorobutanol		
ELSABRASIL:0002019	medications		clorofeno	medication	clorofeno		
ELSABRASIL:0002020	medications		clorpromazina	medication	clorpromazina		
ELSABRASIL:0002021	medications		clorpropamida	medication	clorpropamida		
ELSABRASIL:0002022	medications		clorquinaldol	medication	clorquinaldol		
ELSABRASIL:0002023	medications		clortalidona	medication	clortalidona		
ELSABRASIL:0002024	medications		clorzoxazona	medication	clorzoxazona		
ELSABRASIL:0002025	medications		clotrimazol	medication	clotrimazol		
ELSABRASIL:0002026	medications		cloxazolam	medication	cloxazolam		
ELSABRASIL:0002027	medications		clozapina	medication	clozapina		
ELSABRASIL:0002028	medications		codeina	medication	codeina		
ELSABRASIL:0002029	medications		colagenase	medication	colagenase		
ELSABRASIL:0002030	medications		colchicina	medication	colchicina		
ELSABRASIL:0002031	medications		colecalciferol	medication	colecalciferol		
ELSABRASIL:0002032	medications		colestiramina	medication	colestiramina		
ELSABRASIL:0002033	medications		complexo_osseina_hidroxiapatita	medication	complexo_osseina_hidroxiapatita		
ELSABRASIL:0002034	medications		cosmetico	medication	cosmetico		
ELSABRASIL:0002035	medications		creatina	medication	creatina		
ELSABRASIL:0002036	medications		cromoglicato_dissodico	medication	cromoglicato_dissodico		
ELSABRASIL:0002037	medications		cumarina	medication	cumarina		
ELSABRASIL:0002038	medications		darifenacina	medication	darifenacina		
ELSABRASIL:0002039	medications		darunavir	medication	darunavir		
ELSABRASIL:0002040	medications		decanoato_de_testosterona	medication	decanoato_de_testosterona		
ELSABRASIL:0002041	medications		deflazacorte	medication	deflazacorte		
ELSABRASIL:0002042	medications		desloratadina	medication	desloratadina		
ELSABRASIL:0002043	medications		desogestrel	medication	desogestrel		
ELSABRASIL:0002044	medications		desonida	medication	desonida		
ELSABRASIL:0002045	medications		desoximetasona	medication	desoximetasona		
ELSABRASIL:0002046	medications		dexametasona	medication	dexametasona		
ELSABRASIL:0002047	medications		dexclorfeniramina	medication	dexclorfeniramina		
ELSABRASIL:0002048	medications		dexpantenol	medication	dexpantenol		
ELSABRASIL:0002049	medications		dextrana	medication	dextrana		
ELSABRASIL:0002050	medications		dextroalfatocoferol	medication	dextroalfatocoferol		
ELSABRASIL:0002051	medications		diacereina	medication	diacereina		
ELSABRASIL:0002052	medications		diazepam	medication	diazepam		
ELSABRASIL:0002053	medications		diclofenaco	medication	diclofenaco		
ELSABRASIL:0002054	medications		diclofenaco_colestiramina	medication	diclofenaco_colestiramina		
ELSABRASIL:0002055	medications		diclofenaco_dietilamonio	medication	diclofenaco_dietilamonio		
ELSABRASIL:0002056	medications		diclofenaco_potassico	medication	diclofenaco_potassico		
ELSABRASIL:0002057	medications		diclofenaco_sodico	medication	diclofenaco_sodico		
ELSABRASIL:0002058	medications		dicloridrato_de_cetirizina	medication	dicloridrato_de_cetirizina		
ELSABRASIL:0002059	medications		dicloridrato_de_flufenazina	medication	dicloridrato_de_flufenazina		
ELSABRASIL:0002060	medications		dicloridrato_de_flunarizina	medication	dicloridrato_de_flunarizina		
ELSABRASIL:0002061	medications		dicloridrato_de_hidroxizina	medication	dicloridrato_de_hidroxizina		
ELSABRASIL:0002062	medications		dicloridrato_de_manidipino	medication	dicloridrato_de_manidipino		
ELSABRASIL:0002063	medications		dicloridrato_de_pramipexol	medication	dicloridrato_de_pramipexol		
ELSABRASIL:0002064	medications		dicloridrato_de_trifluoperazina	medication	dicloridrato_de_trifluoperazina		
ELSABRASIL:0002065	medications		dicloridrato_de_trimetazidina	medication	dicloridrato_de_trimetazidina		
ELSABRASIL:0002066	medications		didanosina	medication	didanosina		
ELSABRASIL:0002067	medications		didrogesterona	medication	didrogesterona		
ELSABRASIL:0002068	medications		difenidramina	medication	difenidramina		
ELSABRASIL:0002069	medications		difosfato_de_cloroquina	medication	difosfato_de_cloroquina		
ELSABRASIL:0002070	medications		digoxina	medication	digoxina		
ELSABRASIL:0002071	medications		diltiazem	medication	diltiazem		
ELSABRASIL:0002072	medications		dimenidrinato	medication	dimenidrinato		
ELSABRASIL:0002073	medications		dimeticona	medication	dimeticona		
ELSABRASIL:0002074	medications		dinitrato_de_isossorbida	medication	dinitrato_de_isossorbida		
ELSABRASIL:0002075	medications		diosmina	medication	diosmina		
ELSABRASIL:0002076	medications		dipirona_sodica	medication	dipirona_sodica		
ELSABRASIL:0002077	medications		dipropionato_de_beclometasona	medication	dipropionato_de_beclometasona		
ELSABRASIL:0002078	medications		dipropionato_de_betametasona	medication	dipropionato_de_betametasona		
ELSABRASIL:0002079	medications		dispositivo_intrauterino	medication	dispositivo_intrauterino		
ELSABRASIL:0002080	medications		dissulfiram	medication	dissulfiram		
ELSABRASIL:0002081	medications		divalproato_de_sodio	medication	divalproato_de_sodio		
ELSABRASIL:0002082	medications		docusato_de_sodio	medication	docusato_de_sodio		
ELSABRASIL:0002083	medications		domperidona	medication	domperidona		
ELSABRASIL:0002084	medications		doxazosina	medication	doxazosina		
ELSABRASIL:0002085	medications		dropropizina	medication	dropropizina		
ELSABRASIL:0002086	medications		drospirenona	medication	drospirenona		
ELSABRASIL:0002087	medications		dutasterida	medication	dutasterida		
ELSABRASIL:0002088	medications		efavirenz	medication	efavirenz		
ELSABRASIL:0002089	medications		embonato_de_imipramina	medication	embonato_de_imipramina		
ELSABRASIL:0002090	medications		enantato_de_estradiol	medication	enantato_de_estradiol		
ELSABRASIL:0002091	medications		enantato_de_noretisterona	medication	enantato_de_noretisterona		
ELSABRASIL:0002092	medications		entacapona	medication	entacapona		
ELSABRASIL:0002093	medications		entecavir	medication	entecavir		
ELSABRASIL:0002094	medications		ergocalciferol	medication	ergocalciferol		
ELSABRASIL:0002095	medications		ergotamina	medication	ergotamina		
ELSABRASIL:0002096	medications		eritromicina	medication	eritromicina		
ELSABRASIL:0002097	medications		esomeprazol_magnesio	medication	esomeprazol_magnesio		
ELSABRASIL:0002098	medications		espironolactona	medication	espironolactona		
ELSABRASIL:0002099	medications		estazolam	medication	estazolam		
ELSABRASIL:0002100	medications		estearato_de_eritromicina	medication	estearato_de_eritromicina		
ELSABRASIL:0002101	medications		estradiol	medication	estradiol		
ELSABRASIL:0002102	medications		estriol	medication	estriol		
ELSABRASIL:0002103	medications		estrogenios_conjugados	medication	estrogenios_conjugados		
ELSABRASIL:0002104	medications		etabonato_de_loteprednol	medication	etabonato_de_loteprednol		
ELSABRASIL:0002105	medications		etinilestradiol	medication	etinilestradiol		
ELSABRASIL:0002106	medications		etonogestrel	medication	etonogestrel		
ELSABRASIL:0002107	medications		etoricoxibe	medication	etoricoxibe		
ELSABRASIL:0002108	medications		exametazima	medication	exametazima		
ELSABRASIL:0002109	medications		exenatida	medication	exenatida		
ELSABRASIL:0002110	medications		ezetimiba	medication	ezetimiba		
ELSABRASIL:0002111	medications		famotidina	medication	famotidina		
ELSABRASIL:0002112	medications		fanciclovir	medication	fanciclovir		
ELSABRASIL:0002113	medications		felodipina	medication	felodipina		
ELSABRASIL:0002114	medications		femprocumona	medication	femprocumona		
ELSABRASIL:0002115	medications		fempropionato_de_testosterona	medication	fempropionato_de_testosterona		
ELSABRASIL:0002116	medications		femproporex	medication	femproporex		
ELSABRASIL:0002117	medications		fendizoato_de_cloperastina	medication	fendizoato_de_cloperastina		
ELSABRASIL:0002118	medications		fenilbutazona	medication	fenilbutazona		
ELSABRASIL:0002119	medications		fenilbutazona_calcica	medication	fenilbutazona_calcica		
ELSABRASIL:0002120	medications		fenilefrina	medication	fenilefrina		
ELSABRASIL:0002121	medications		fenitoina	medication	fenitoina		
ELSABRASIL:0002122	medications		fenitoina_sodica	medication	fenitoina_sodica		
ELSABRASIL:0002123	medications		fenobarbital	medication	fenobarbital		
ELSABRASIL:0002124	medications		fenofibrato	medication	fenofibrato		
ELSABRASIL:0002125	medications		fenolsulfonato_de_zinco	medication	fenolsulfonato_de_zinco		
ELSABRASIL:0002126	medications		ferripolimaltose	medication	ferripolimaltose		
ELSABRASIL:0002127	medications		ferrocarbonila	medication	ferrocarbonila		
ELSABRASIL:0002128	medications		ferrro_aminoacido_quelato	medication	ferrro_aminoacido_quelato		
ELSABRASIL:0002129	medications		finasterida	medication	finasterida		
ELSABRASIL:0002130	medications		fitoterapico	medication	fitoterapico		
ELSABRASIL:0002131	medications		fluclorolona_acetonida	medication	fluclorolona_acetonida		
ELSABRASIL:0002132	medications		fluconazol	medication	fluconazol		
ELSABRASIL:0002133	medications		fludroxicortida	medication	fludroxicortida		
ELSABRASIL:0002134	medications		flunarizina	medication	flunarizina		
ELSABRASIL:0002135	medications		flunitrazepam	medication	flunitrazepam		
ELSABRASIL:0002136	medications		fluocinolona_acetonida	medication	fluocinolona_acetonida		
ELSABRASIL:0002137	medications		fluoreto_de_sodio	medication	fluoreto_de_sodio		
ELSABRASIL:0002138	medications		fluoruracila	medication	fluoruracila		
ELSABRASIL:0002139	medications		fluoxetina	medication	fluoxetina		
ELSABRASIL:0002140	medications		flurazepam	medication	flurazepam		
ELSABRASIL:0002141	medications		flurbiprofeno	medication	flurbiprofeno		
ELSABRASIL:0002142	medications		fluticasona	medication	fluticasona		
ELSABRASIL:0002143	medications		flutrimazol	medication	flutrimazol		
ELSABRASIL:0002144	medications		fluvastatina_sodica	medication	fluvastatina_sodica		
ELSABRASIL:0002145	medications		fosamprenavir	medication	fosamprenavir		
ELSABRASIL:0002146	medications		fosfato_de_calcio_dibasico	medication	fosfato_de_calcio_dibasico		
ELSABRASIL:0002147	medications		fosfato_de_calcio_tribasico	medication	fosfato_de_calcio_tribasico		
ELSABRASIL:0002148	medications		fosfato_de_clindamicina	medication	fosfato_de_clindamicina		
ELSABRASIL:0002149	medications		fosfato_de_codeina	medication	fosfato_de_codeina		
ELSABRASIL:0002150	medications		fosfato_de_ditetraetilamonio	medication	fosfato_de_ditetraetilamonio		
ELSABRASIL:0002151	medications		fosfato_de_sitagliptina	medication	fosfato_de_sitagliptina		
ELSABRASIL:0002152	medications		fosfato_dissodico_de_betametason	medication	fosfato_dissodico_de_betametason		
ELSABRASIL:0002153	medications		fosfato_dissodico_de_dexametason	medication	fosfato_dissodico_de_dexametason		
ELSABRASIL:0002154	medications		fosfato_sodico_de_prednisolona	medication	fosfato_sodico_de_prednisolona		
ELSABRASIL:0002155	medications		fosinopril	medication	fosinopril		
ELSABRASIL:0002156	medications		fumarato_de_cetotifeno	medication	fumarato_de_cetotifeno		
ELSABRASIL:0002157	medications		fumarato_de_clemastina	medication	fumarato_de_clemastina		
ELSABRASIL:0002158	medications		fumarato_de_formoterol	medication	fumarato_de_formoterol		
ELSABRASIL:0002159	medications		fumarato_de_formoterol_diidratad	medication	fumarato_de_formoterol_diidratad		
ELSABRASIL:0002160	medications		fumarato_de_quetiapina	medication	fumarato_de_quetiapina		
ELSABRASIL:0002161	medications		fumarato_ferroso	medication	fumarato_ferroso		
ELSABRASIL:0002162	medications		furoato_de_mometasona	medication	furoato_de_mometasona		
ELSABRASIL:0002163	medications		furosemida	medication	furosemida		
ELSABRASIL:0002164	medications		gabapentina	medication	gabapentina		
ELSABRASIL:0002165	medications		genfibrozila	medication	genfibrozila		
ELSABRASIL:0002166	medications		gentamicina	medication	gentamicina		
ELSABRASIL:0002167	medications		gestodeno	medication	gestodeno		
ELSABRASIL:0002168	medications		glibenclamida	medication	glibenclamida		
ELSABRASIL:0002169	medications		glicerina	medication	glicerina		
ELSABRASIL:0002170	medications		glicerofosfato_de_calcio	medication	glicerofosfato_de_calcio		
ELSABRASIL:0002171	medications		glicerol	medication	glicerol		
ELSABRASIL:0002172	medications		glicinato_de_calcio	medication	glicinato_de_calcio		
ELSABRASIL:0002173	medications		gliclazida	medication	gliclazida		
ELSABRASIL:0002174	medications		gliconato_de_magnesio	medication	gliconato_de_magnesio		
ELSABRASIL:0002175	medications		glicose	medication	glicose		
ELSABRASIL:0002176	medications		glimepirida	medication	glimepirida		
ELSABRASIL:0002177	medications		glutamato_de_calcio	medication	glutamato_de_calcio		
ELSABRASIL:0002178	medications		glutamina	medication	glutamina		
ELSABRASIL:0002179	medications		gramicidina	medication	gramicidina		
ELSABRASIL:0002180	medications		griseofulvina	medication	griseofulvina		
ELSABRASIL:0002181	medications		guaifenesina	medication	guaifenesina		
ELSABRASIL:0002182	medications		haloperidol	medication	haloperidol		
ELSABRASIL:0002183	medications		hemitartarato_de_zolpidem	medication	hemitartarato_de_zolpidem		
ELSABRASIL:0002184	medications		heparina_sodica	medication	heparina_sodica		
ELSABRASIL:0002185	medications		hesperidina	medication	hesperidina		
ELSABRASIL:0002186	medications		hexilresorcinol	medication	hexilresorcinol		
ELSABRASIL:0002187	medications		hialuronidase	medication	hialuronidase		
ELSABRASIL:0002188	medications		hidroclorotiazida	medication	hidroclorotiazida		
ELSABRASIL:0002189	medications		hidrocortisona	medication	hidrocortisona		
ELSABRASIL:0002190	medications		hidroquinona	medication	hidroquinona		
ELSABRASIL:0002191	medications		hidroxido_de_aluminio	medication	hidroxido_de_aluminio		
ELSABRASIL:0002192	medications		hidroxido_de_magnesio	medication	hidroxido_de_magnesio		
ELSABRASIL:0002193	medications		hidroxipropilguar	medication	hidroxipropilguar		
ELSABRASIL:0002194	medications		hidroxiureia	medication	hidroxiureia		
ELSABRASIL:0002195	medications		hidroxizina	medication	hidroxizina		
ELSABRASIL:0002196	medications		hidroxocobalamina	medication	hidroxocobalamina		
ELSABRASIL:0002197	medications		hipromelose	medication	hipromelose		
ELSABRASIL:0002198	medications		homatropina	medication	homatropina		
ELSABRASIL:0002199	medications		homeopatico	medication	homeopatico		
ELSABRASIL:0002200	medications		ibuprofeno	medication	ibuprofeno		
ELSABRASIL:0002201	medications		imiquimode	medication	imiquimode		
ELSABRASIL:0002202	medications		indapamida	medication	indapamida		
ELSABRASIL:0002203	medications		indometacina	medication	indometacina		
ELSABRASIL:0002204	medications		insulina	medication	insulina		
ELSABRASIL:0002205	medications		insulina_asparte	medication	insulina_asparte		
ELSABRASIL:0002206	medications		insulina_detemir	medication	insulina_detemir		
ELSABRASIL:0002207	medications		insulina_glargina	medication	insulina_glargina		
ELSABRASIL:0002208	medications		insulina_glulisina	medication	insulina_glulisina		
ELSABRASIL:0002209	medications		insulina_humana	medication	insulina_humana		
ELSABRASIL:0002210	medications		insulina_isofana	medication	insulina_isofana		
ELSABRASIL:0002211	medications		insulina_lispro	medication	insulina_lispro		
ELSABRASIL:0002212	medications		iodeto_de_potassio	medication	iodeto_de_potassio		
ELSABRASIL:0002213	medications		ioimbina	medication	ioimbina		
ELSABRASIL:0002214	medications		irbesartana	medication	irbesartana		
ELSABRASIL:0002215	medications		isocaproato_de_testosterona	medication	isocaproato_de_testosterona		
ELSABRASIL:0002216	medications		isoniazida	medication	isoniazida		
ELSABRASIL:0002217	medications		isotretinoina	medication	isotretinoina		
ELSABRASIL:0002218	medications		isradipino	medication	isradipino		
ELSABRASIL:0002219	medications		itraconazol	medication	itraconazol		
ELSABRASIL:0002220	medications		lacidipino	medication	lacidipino		
ELSABRASIL:0002221	medications		lactato_de_biperideno	medication	lactato_de_biperideno		
ELSABRASIL:0002222	medications		lactitol	medication	lactitol		
ELSABRASIL:0002223	medications		lactogliconato_de_calcio	medication	lactogliconato_de_calcio		
ELSABRASIL:0002224	medications		lactulose	medication	lactulose		
ELSABRASIL:0002225	medications		lamivudina	medication	lamivudina		
ELSABRASIL:0002226	medications		lamotrigina	medication	lamotrigina		
ELSABRASIL:0002227	medications		lansoprazol	medication	lansoprazol		
ELSABRASIL:0002228	medications		latanoprosta	medication	latanoprosta		
ELSABRASIL:0002229	medications		lecitina_de_soja	medication	lecitina_de_soja		
ELSABRASIL:0002230	medications		leflunomida	medication	leflunomida		
ELSABRASIL:0002231	medications		lercanidipino	medication	lercanidipino		
ELSABRASIL:0002232	medications		letrozol	medication	letrozol		
ELSABRASIL:0002233	medications		levedura	medication	levedura		
ELSABRASIL:0002234	medications		levocetirizina	medication	levocetirizina		
ELSABRASIL:0002235	medications		levodopa	medication	levodopa		
ELSABRASIL:0002236	medications		levofloxacino	medication	levofloxacino		
ELSABRASIL:0002237	medications		levonorgestrel	medication	levonorgestrel		
ELSABRASIL:0002238	medications		levotiroxina_sodica	medication	levotiroxina_sodica		
ELSABRASIL:0002239	medications		lidocaina	medication	lidocaina		
ELSABRASIL:0002240	medications		lisinato_de_cetoprofeno	medication	lisinato_de_cetoprofeno		
ELSABRASIL:0002241	medications		lisinopril	medication	lisinopril		
ELSABRASIL:0002242	medications		lopinavir	medication	lopinavir		
ELSABRASIL:0002243	medications		loratadina	medication	loratadina		
ELSABRASIL:0002244	medications		lorazepam	medication	lorazepam		
ELSABRASIL:0002245	medications		losartana	medication	losartana		
ELSABRASIL:0002246	medications		losartana_potassica	medication	losartana_potassica		
ELSABRASIL:0002247	medications		lovastatina	medication	lovastatina		
ELSABRASIL:0002248	medications		loxoprofeno_sodico_diidratado	medication	loxoprofeno_sodico_diidratado		
ELSABRASIL:0002249	medications		lupeina	medication	lupeina		
ELSABRASIL:0002250	medications		macrogol	medication	macrogol		
ELSABRASIL:0002251	medications		maleato_de_carbinoxamina	medication	maleato_de_carbinoxamina		
ELSABRASIL:0002252	medications		maleato_de_clorfeniramina	medication	maleato_de_clorfeniramina		
ELSABRASIL:0002253	medications		maleato_de_dexclorfeniramina	medication	maleato_de_dexclorfeniramina		
ELSABRASIL:0002254	medications		maleato_de_dimetindeno	medication	maleato_de_dimetindeno		
ELSABRASIL:0002255	medications		maleato_de_enalapril	medication	maleato_de_enalapril		
ELSABRASIL:0002256	medications		maleato_de_feniramina	medication	maleato_de_feniramina		
ELSABRASIL:0002257	medications		maleato_de_fluvoxamina	medication	maleato_de_fluvoxamina		
ELSABRASIL:0002258	medications		maleato_de_levomepromazina	medication	maleato_de_levomepromazina		
ELSABRASIL:0002259	medications		maleato_de_mepiramina	medication	maleato_de_mepiramina		
ELSABRASIL:0002260	medications		maleato_de_midazolam	medication	maleato_de_midazolam		
ELSABRASIL:0002261	medications		maleato_de_rosiglitazona	medication	maleato_de_rosiglitazona		
ELSABRASIL:0002262	medications		maleato_de_timolol	medication	maleato_de_timolol		
ELSABRASIL:0002263	medications		maleato_de_trimebutina	medication	maleato_de_trimebutina		
ELSABRASIL:0002264	medications		mazindol	medication	mazindol		
ELSABRASIL:0002265	medications		meclozina	medication	meclozina		
ELSABRASIL:0002266	medications		meloxicam	medication	meloxicam		
ELSABRASIL:0002267	medications		memantina	medication	memantina		
ELSABRASIL:0002268	medications		mentol	medication	mentol		
ELSABRASIL:0002269	medications		mesalazina	medication	mesalazina		
ELSABRASIL:0002270	medications		mesilato_de_bromocriptina	medication	mesilato_de_bromocriptina		
ELSABRASIL:0002271	medications		mesilato_de_codergocrina	medication	mesilato_de_codergocrina		
ELSABRASIL:0002272	medications		mesilato_de_diidroergocristina	medication	mesilato_de_diidroergocristina		
ELSABRASIL:0002273	medications		mesilato_de_diidroergotamina	medication	mesilato_de_diidroergotamina		
ELSABRASIL:0002274	medications		mesilato_de_doxazosina	medication	mesilato_de_doxazosina		
ELSABRASIL:0002275	medications		metabissulfito_de_sodio	medication	metabissulfito_de_sodio		
ELSABRASIL:0002276	medications		metenamina	medication	metenamina		
ELSABRASIL:0002277	medications		metformina	medication	metformina		
ELSABRASIL:0002278	medications		metilcelulose	medication	metilcelulose		
ELSABRASIL:0002279	medications		metildigoxina	medication	metildigoxina		
ELSABRASIL:0002280	medications		metildopa	medication	metildopa		
ELSABRASIL:0002281	medications		metionina	medication	metionina		
ELSABRASIL:0002282	medications		metoprolol	medication	metoprolol		
ELSABRASIL:0002283	medications		metotrexato	medication	metotrexato		
ELSABRASIL:0002284	medications		metronidazol	medication	metronidazol		
ELSABRASIL:0002285	medications		micofenolato_de_sodio	medication	micofenolato_de_sodio		
ELSABRASIL:0002286	medications		miconazol	medication	miconazol		
ELSABRASIL:0002287	medications		minoxidil	medication	minoxidil		
ELSABRASIL:0002288	medications		mirtazapina	medication	mirtazapina		
ELSABRASIL:0002289	medications		modafinila	medication	modafinila		
ELSABRASIL:0002290	medications		mononitrato_de_isossorbida	medication	mononitrato_de_isossorbida		
ELSABRASIL:0002291	medications		montelucaste	medication	montelucaste		
ELSABRASIL:0002292	medications		moxonidina	medication	moxonidina		
ELSABRASIL:0002293	medications		mucato_de_isometepteno	medication	mucato_de_isometepteno		
ELSABRASIL:0002294	medications		mupirocina	medication	mupirocina		
ELSABRASIL:0002295	medications		nadolol	medication	nadolol		
ELSABRASIL:0002296	medications		nafazolina	medication	nafazolina		
ELSABRASIL:0002297	medications		naproxeno	medication	naproxeno		
ELSABRASIL:0002298	medications		naproxeno_sodico	medication	naproxeno_sodico		
ELSABRASIL:0002299	medications		neomicina	medication	neomicina		
ELSABRASIL:0002300	medications		nepafenaco	medication	nepafenaco		
ELSABRASIL:0002301	medications		nevirapina	medication	nevirapina		
ELSABRASIL:0002302	medications		nicotina	medication	nicotina		
ELSABRASIL:0002303	medications		nicotinamida	medication	nicotinamida		
ELSABRASIL:0002304	medications		nicotinato_de_benzila	medication	nicotinato_de_benzila		
ELSABRASIL:0002305	medications		nicotinato_de_tocoferol	medication	nicotinato_de_tocoferol		
ELSABRASIL:0002306	medications		nifedipino	medication	nifedipino		
ELSABRASIL:0002307	medications		nimesulida	medication	nimesulida		
ELSABRASIL:0002308	medications		nimodipino	medication	nimodipino		
ELSABRASIL:0002309	medications		nistatina	medication	nistatina		
ELSABRASIL:0002310	medications		nitrato_de_fenticonazol	medication	nitrato_de_fenticonazol		
ELSABRASIL:0002311	medications		nitrato_de_isoconazol	medication	nitrato_de_isoconazol		
ELSABRASIL:0002312	medications		nitrato_de_miconazol	medication	nitrato_de_miconazol		
ELSABRASIL:0002313	medications		nitrato_de_nafazolina	medication	nitrato_de_nafazolina		
ELSABRASIL:0002314	medications		nitrato_de_oxiconazol	medication	nitrato_de_oxiconazol		
ELSABRASIL:0002315	medications		nitrato_de_tiamina	medication	nitrato_de_tiamina		
ELSABRASIL:0002316	medications		nitrendipino	medication	nitrendipino		
ELSABRASIL:0002317	medications		nitrofurantoina	medication	nitrofurantoina		
ELSABRASIL:0002318	medications		nitroglicerina	medication	nitroglicerina		
ELSABRASIL:0002319	medications		norelgestromina	medication	norelgestromina		
ELSABRASIL:0002320	medications		noretisterona	medication	noretisterona		
ELSABRASIL:0002321	medications		norfloxacino	medication	norfloxacino		
ELSABRASIL:0002322	medications		norgestimato	medication	norgestimato		
ELSABRASIL:0002323	medications		nortriptilina	medication	nortriptilina		
ELSABRASIL:0002324	medications		olanzapina	medication	olanzapina		
ELSABRASIL:0002325	medications		oleo_de_amendoa	medication	oleo_de_amendoa		
ELSABRASIL:0002326	medications		oleo_de_figado_de_bacalhau	medication	oleo_de_figado_de_bacalhau		
ELSABRASIL:0002327	medications		olmesartana	medication	olmesartana		
ELSABRASIL:0002328	medications		olmesartana_medoxomila	medication	olmesartana_medoxomila		
ELSABRASIL:0002329	medications		omeprazol	medication	omeprazol		
ELSABRASIL:0002330	medications		ondansetrona	medication	ondansetrona		
ELSABRASIL:0002331	medications		orfenadrina	medication	orfenadrina		
ELSABRASIL:0002332	medications		orlistate	medication	orlistate		
ELSABRASIL:0002333	medications		oxalato_de_escitalopram	medication	oxalato_de_escitalopram		
ELSABRASIL:0002334	medications		oxcarbazepina	medication	oxcarbazepina		
ELSABRASIL:0002335	medications		oxibutinina	medication	oxibutinina		
ELSABRASIL:0002336	medications		oxido_cuprico	medication	oxido_cuprico		
ELSABRASIL:0002337	medications		oxido_de_magnesio	medication	oxido_de_magnesio		
ELSABRASIL:0002338	medications		oxido_de_zinco	medication	oxido_de_zinco		
ELSABRASIL:0002339	medications		oxomemazina	medication	oxomemazina		
ELSABRASIL:0002340	medications		palmitato_de_retinol	medication	palmitato_de_retinol		
ELSABRASIL:0002341	medications		pancreatina	medication	pancreatina		
ELSABRASIL:0002342	medications		pantenol	medication	pantenol		
ELSABRASIL:0002343	medications		pantoprazol	medication	pantoprazol		
ELSABRASIL:0002344	medications		pantotenato_de_calcio	medication	pantotenato_de_calcio		
ELSABRASIL:0002345	medications		papaverina	medication	papaverina		
ELSABRASIL:0002346	medications		paracetamol	medication	paracetamol		
ELSABRASIL:0002347	medications		paroxetina	medication	paroxetina		
ELSABRASIL:0002348	medications		penfluridol	medication	penfluridol		
ELSABRASIL:0002349	medications		pentoxifilina	medication	pentoxifilina		
ELSABRASIL:0002350	medications		pepsina	medication	pepsina		
ELSABRASIL:0002351	medications		periciazina	medication	periciazina		
ELSABRASIL:0002352	medications		perindopril	medication	perindopril		
ELSABRASIL:0002353	medications		peroxido_de_benzoila	medication	peroxido_de_benzoila		
ELSABRASIL:0002354	medications		peroxido_de_hidrogenio	medication	peroxido_de_hidrogenio		
ELSABRASIL:0002355	medications		peroxido_de_ureia	medication	peroxido_de_ureia		
ELSABRASIL:0002356	medications		picossulfato_de_sodio	medication	picossulfato_de_sodio		
ELSABRASIL:0002357	medications		pidolato_de_piridoxina	medication	pidolato_de_piridoxina		
ELSABRASIL:0002358	medications		pimecrolimo	medication	pimecrolimo		
ELSABRASIL:0002359	medications		pimozida	medication	pimozida		
ELSABRASIL:0002360	medications		pindolol	medication	pindolol		
ELSABRASIL:0002361	medications		piracetam	medication	piracetam		
ELSABRASIL:0002362	medications		pirazinamida	medication	pirazinamida		
ELSABRASIL:0002363	medications		pirenoxina_sodica	medication	pirenoxina_sodica		
ELSABRASIL:0002364	medications		piretanida	medication	piretanida		
ELSABRASIL:0002365	medications		piribedil	medication	piribedil		
ELSABRASIL:0002366	medications		piridoxina	medication	piridoxina		
ELSABRASIL:0002367	medications		piroxicam	medication	piroxicam		
ELSABRASIL:0002368	medications		piroxicam_betaciclodextrina	medication	piroxicam_betaciclodextrina		
ELSABRASIL:0002369	medications		planta	medication	planta		
ELSABRASIL:0002370	medications		poliaminoacidos	medication	poliaminoacidos		
ELSABRASIL:0002371	medications		policarbofila	medication	policarbofila		
ELSABRASIL:0002372	medications		policresuleno	medication	policresuleno		
ELSABRASIL:0002373	medications		poliestirenossulfonato_de_calcio	medication	poliestirenossulfonato_de_calcio		
ELSABRASIL:0002374	medications		polissorbato	medication	polissorbato		
ELSABRASIL:0002375	medications		polissulfato_de_mucopolissacarid	medication	polissulfato_de_mucopolissacarid		
ELSABRASIL:0002376	medications		polivitaminico	medication	polivitaminico		
